"month","day","year","genus","species"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Onychomys","torridus"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Onychomys","torridus"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Chaetodipus","baileyi"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Chaetodipus","penicillatus"
8,25,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Perognathus","flavus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Perognathus","flavus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Peromyscus","eremicus"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Dipodomys","ordii"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Dipodomys","ordii"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Onychomys","torridus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Ammospermophilus","harrisi"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Dipodomys","merriami"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
8,26,2001,"Chaetodipus","penicillatus"
8,26,2001,"Chaetodipus","baileyi"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Dipodomys","ordii"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Neotoma","albigula"
9,22,2001,"Onychomys","torridus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Onychomys","torridus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Dipodomys","ordii"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Dipodomys","ordii"
9,22,2001,"Peromyscus","eremicus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Onychomys","torridus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Onychomys","torridus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Onychomys","torridus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Neotoma","albigula"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Onychomys","torridus"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Dipodomys","merriami"
9,22,2001,"Chaetodipus","baileyi"
9,22,2001,"Onychomys","torridus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Chaetodipus","penicillatus"
9,22,2001,"Perognathus","flavus"
9,22,2001,"Neotoma","albigula"
9,22,2001,"Neotoma","albigula"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Dipodomys","ordii"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","intermedius"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Dipodomys","ordii"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Perognathus","flavus"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Dipodomys","ordii"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Dipodomys","ordii"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Ammospermophilus","harrisi"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Campylorhynchus","brunneicapillus"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Dipodomys","merriami"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Peromyscus","eremicus"
9,23,2001,"Chaetodipus","penicillatus"
9,23,2001,"Ammospermophilus","harrisi"
9,23,2001,"Onychomys","torridus"
9,23,2001,"Chaetodipus","baileyi"
9,23,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Dipodomys","ordii"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Neotoma","albigula"
10,13,2001,"Peromyscus","eremicus"
10,13,2001,"Sigmodon","hispidus"
10,13,2001,"Neotoma","albigula"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Dipodomys","ordii"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Dipodomys","ordii"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Perognathus","flavus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Ammospermophilus","harrisi"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Chaetodipus","penicillatus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Dipodomys","merriami"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Spermophilus","spilosoma"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Peromyscus","eremicus"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Chaetodipus","baileyi"
10,13,2001,"Peromyscus","eremicus"
10,13,2001,"Onychomys","torridus"
10,13,2001,"Neotoma","albigula"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Peromyscus","eremicus"
10,14,2001,"Perognathus","flavus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","intermedius"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Perognathus","flavus"
10,14,2001,"Perognathus","flavus"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Perognathus","flavus"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Perognathus","flavus"
10,14,2001,"Perognathus","flavus"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Neotoma","albigula"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Spermophilus","spilosoma"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Dipodomys","ordii"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Perognathus","flavus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Ammospermophilus","harrisi"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Dipodomys","merriami"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Neotoma","albigula"
10,14,2001,"Ammospermophilus","harrisi"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Chaetodipus","penicillatus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Chaetodipus","baileyi"
10,14,2001,"Onychomys","torridus"
10,14,2001,"Onychomys","torridus"
11,17,2001,"Dipodomys","ordii"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Chaetodipus","penicillatus"
11,17,2001,"Dipodomys","ordii"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Onychomys","torridus"
11,17,2001,"Sigmodon","hispidus"
11,17,2001,"Dipodomys","ordii"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Peromyscus","eremicus"
11,17,2001,"Onychomys","torridus"
11,17,2001,"Chaetodipus","penicillatus"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Peromyscus","eremicus"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Neotoma","albigula"
11,17,2001,"Neotoma","albigula"
11,17,2001,"Dipodomys","ordii"
11,17,2001,"Dipodomys","ordii"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Dipodomys","ordii"
11,17,2001,"Peromyscus","eremicus"
11,17,2001,"Onychomys","torridus"
11,17,2001,"Dipodomys","ordii"
11,17,2001,"Neotoma","albigula"
11,17,2001,"Chaetodipus","penicillatus"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Onychomys","torridus"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Onychomys","torridus"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Peromyscus","eremicus"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Onychomys","torridus"
11,17,2001,"Neotoma","albigula"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Amphispiza","bilineata"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Peromyscus","eremicus"
11,17,2001,"Peromyscus","eremicus"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Neotoma","albigula"
11,17,2001,"Neotoma","albigula"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Dipodomys","merriami"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Onychomys","torridus"
11,17,2001,"Onychomys","torridus"
11,17,2001,"Chaetodipus","baileyi"
11,17,2001,"Chaetodipus","penicillatus"
11,17,2001,"Chaetodipus","penicillatus"
11,17,2001,"Peromyscus","eremicus"
11,17,2001,"Reithrodontomys","megalotis"
11,17,2001,"Peromyscus","eremicus"
11,17,2001,"Campylorhynchus","brunneicapillus"
