"month","day","year","genus","species","plot_id","plot_type"
10,13,2001,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","penicillatus",18,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
10,13,2001,"Perognathus","flavus",18,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
10,13,2001,"Dipodomys","merriami",17,"Control"
10,13,2001,"Dipodomys","merriami",17,"Control"
10,13,2001,"Chaetodipus","baileyi",17,"Control"
10,13,2001,"Onychomys","torridus",17,"Control"
10,13,2001,"Chaetodipus","baileyi",17,"Control"
10,13,2001,"Dipodomys","merriami",17,"Control"
10,13,2001,"Onychomys","torridus",17,"Control"
10,13,2001,"Ammospermophilus","harrisi",17,"Control"
10,13,2001,"Dipodomys","merriami",17,"Control"
10,13,2001,"Chaetodipus","baileyi",22,"Control"
10,13,2001,"Dipodomys","merriami",22,"Control"
10,13,2001,"Chaetodipus","penicillatus",22,"Control"
10,13,2001,"Chaetodipus","baileyi",22,"Control"
10,13,2001,"Onychomys","torridus",22,"Control"
10,13,2001,"Chaetodipus","baileyi",22,"Control"
10,13,2001,"Chaetodipus","baileyi",22,"Control"
10,13,2001,"Chaetodipus","baileyi",22,"Control"
10,13,2001,"Dipodomys","merriami",22,"Control"
10,13,2001,"Chaetodipus","baileyi",22,"Control"
10,13,2001,"Onychomys","torridus",22,"Control"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Spermophilus","spilosoma",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
10,13,2001,"Peromyscus","eremicus",20,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
10,13,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
10,13,2001,"Peromyscus","eremicus",23,"Rodent Exclosure"
10,13,2001,"Onychomys","torridus",24,"Rodent Exclosure"
10,13,2001,"Neotoma","albigula",24,"Rodent Exclosure"
10,14,2001,"Onychomys","torridus",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
10,14,2001,"Peromyscus","eremicus",3,"Long-term Krat Exclosure"
10,14,2001,"Perognathus","flavus",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",3,"Long-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","penicillatus",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","intermedius",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
10,14,2001,"Dipodomys","ordii",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
10,14,2001,"Dipodomys","merriami",4,"Control"
10,14,2001,"Chaetodipus","baileyi",4,"Control"
10,14,2001,"Onychomys","torridus",4,"Control"
10,14,2001,"Dipodomys","merriami",4,"Control"
10,14,2001,"Dipodomys","ordii",4,"Control"
10,14,2001,"Perognathus","flavus",4,"Control"
10,14,2001,"Perognathus","flavus",4,"Control"
10,14,2001,"Dipodomys","merriami",4,"Control"
10,14,2001,"Dipodomys","merriami",4,"Control"
10,14,2001,"Chaetodipus","baileyi",4,"Control"
10,14,2001,"Dipodomys","ordii",4,"Control"
10,14,2001,"Perognathus","flavus",4,"Control"
10,14,2001,"Chaetodipus","penicillatus",4,"Control"
10,14,2001,"Chaetodipus","baileyi",4,"Control"
10,14,2001,"Chaetodipus","baileyi",4,"Control"
10,14,2001,"Perognathus","flavus",4,"Control"
10,14,2001,"Perognathus","flavus",4,"Control"
10,14,2001,"Dipodomys","merriami",4,"Control"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Neotoma","albigula",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","penicillatus",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",6,"Short-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",11,"Control"
10,14,2001,"Onychomys","torridus",11,"Control"
10,14,2001,"Chaetodipus","baileyi",11,"Control"
10,14,2001,"Chaetodipus","baileyi",11,"Control"
10,14,2001,"Chaetodipus","baileyi",11,"Control"
10,14,2001,"Onychomys","torridus",11,"Control"
10,14,2001,"Dipodomys","merriami",11,"Control"
10,14,2001,"Dipodomys","merriami",11,"Control"
10,14,2001,"Chaetodipus","penicillatus",11,"Control"
10,14,2001,"Chaetodipus","penicillatus",11,"Control"
10,14,2001,"Chaetodipus","penicillatus",11,"Control"
10,14,2001,"Chaetodipus","baileyi",11,"Control"
10,14,2001,"Dipodomys","merriami",11,"Control"
10,14,2001,"Dipodomys","merriami",11,"Control"
10,14,2001,"Dipodomys","merriami",9,"Spectab exclosure"
10,14,2001,"Dipodomys","merriami",9,"Spectab exclosure"
10,14,2001,"Dipodomys","merriami",9,"Spectab exclosure"
10,14,2001,"Spermophilus","spilosoma",9,"Spectab exclosure"
10,14,2001,"Dipodomys","merriami",9,"Spectab exclosure"
10,14,2001,"Dipodomys","merriami",9,"Spectab exclosure"
10,14,2001,"Dipodomys","merriami",9,"Spectab exclosure"
10,14,2001,"Chaetodipus","penicillatus",9,"Spectab exclosure"
10,14,2001,"Onychomys","torridus",9,"Spectab exclosure"
10,14,2001,"Onychomys","torridus",9,"Spectab exclosure"
10,14,2001,"Dipodomys","merriami",9,"Spectab exclosure"
10,14,2001,"Onychomys","torridus",9,"Spectab exclosure"
10,14,2001,"Dipodomys","merriami",9,"Spectab exclosure"
10,14,2001,"Dipodomys","ordii",8,"Control"
10,14,2001,"Dipodomys","ordii",8,"Control"
10,14,2001,"Dipodomys","ordii",8,"Control"
10,14,2001,"Chaetodipus","baileyi",8,"Control"
10,14,2001,"Chaetodipus","penicillatus",8,"Control"
10,14,2001,"Dipodomys","ordii",8,"Control"
10,14,2001,"Dipodomys","ordii",8,"Control"
10,14,2001,"Chaetodipus","baileyi",8,"Control"
10,14,2001,"Onychomys","torridus",8,"Control"
10,14,2001,"Chaetodipus","baileyi",8,"Control"
10,14,2001,"Dipodomys","ordii",8,"Control"
10,14,2001,"Chaetodipus","penicillatus",8,"Control"
10,14,2001,"Dipodomys","merriami",8,"Control"
10,14,2001,"Chaetodipus","baileyi",8,"Control"
10,14,2001,"Chaetodipus","baileyi",8,"Control"
10,14,2001,"Chaetodipus","penicillatus",8,"Control"
10,14,2001,"Onychomys","torridus",13,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
10,14,2001,"Perognathus","flavus",13,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",13,"Short-term Krat Exclosure"
10,14,2001,"Dipodomys","merriami",14,"Control"
10,14,2001,"Dipodomys","merriami",14,"Control"
10,14,2001,"Dipodomys","merriami",14,"Control"
10,14,2001,"Dipodomys","merriami",14,"Control"
10,14,2001,"Ammospermophilus","harrisi",14,"Control"
10,14,2001,"Dipodomys","merriami",14,"Control"
10,14,2001,"Dipodomys","merriami",14,"Control"
10,14,2001,"Dipodomys","merriami",14,"Control"
10,14,2001,"Onychomys","torridus",14,"Control"
10,14,2001,"Neotoma","albigula",14,"Control"
10,14,2001,"Ammospermophilus","harrisi",15,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",15,"Long-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",15,"Long-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",15,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",15,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
10,14,2001,"Chaetodipus","baileyi",15,"Long-term Krat Exclosure"
10,14,2001,"Onychomys","torridus",16,"Rodent Exclosure"
10,14,2001,"Chaetodipus","baileyi",16,"Rodent Exclosure"
10,14,2001,"Onychomys","torridus",16,"Rodent Exclosure"
10,14,2001,"Onychomys","torridus",16,"Rodent Exclosure"
11,17,2001,"Dipodomys","ordii",1,"Spectab exclosure"
11,17,2001,"Chaetodipus","baileyi",1,"Spectab exclosure"
11,17,2001,"Chaetodipus","baileyi",1,"Spectab exclosure"
11,17,2001,"Dipodomys","merriami",1,"Spectab exclosure"
11,17,2001,"Chaetodipus","penicillatus",1,"Spectab exclosure"
11,17,2001,"Dipodomys","ordii",1,"Spectab exclosure"
11,17,2001,"Dipodomys","merriami",2,"Control"
11,17,2001,"Onychomys","torridus",2,"Control"
11,17,2001,"Sigmodon","hispidus",2,"Control"
11,17,2001,"Dipodomys","ordii",2,"Control"
11,17,2001,"Chaetodipus","baileyi",2,"Control"
11,17,2001,"Peromyscus","eremicus",2,"Control"
11,17,2001,"Onychomys","torridus",2,"Control"
11,17,2001,"Chaetodipus","penicillatus",2,"Control"
11,17,2001,"Dipodomys","merriami",2,"Control"
11,17,2001,"Peromyscus","eremicus",2,"Control"
11,17,2001,"Chaetodipus","baileyi",2,"Control"
11,17,2001,"Chaetodipus","baileyi",2,"Control"
11,17,2001,"Chaetodipus","baileyi",2,"Control"
11,17,2001,"Neotoma","albigula",2,"Control"
11,17,2001,"Neotoma","albigula",2,"Control"
11,17,2001,"Dipodomys","ordii",12,"Control"
11,17,2001,"Dipodomys","ordii",12,"Control"
11,17,2001,"Dipodomys","merriami",12,"Control"
11,17,2001,"Dipodomys","ordii",12,"Control"
11,17,2001,"Peromyscus","eremicus",12,"Control"
11,17,2001,"Onychomys","torridus",12,"Control"
11,17,2001,"Dipodomys","ordii",12,"Control"
11,17,2001,"Neotoma","albigula",12,"Control"
11,17,2001,"Chaetodipus","penicillatus",19,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
11,17,2001,"Onychomys","torridus",19,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
11,17,2001,"Onychomys","torridus",19,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
11,17,2001,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
11,17,2001,"Dipodomys","merriami",17,"Control"
11,17,2001,"Chaetodipus","baileyi",17,"Control"
11,17,2001,"Dipodomys","merriami",17,"Control"
11,17,2001,"Dipodomys","merriami",17,"Control"
11,17,2001,"Dipodomys","merriami",17,"Control"
11,17,2001,"Dipodomys","merriami",17,"Control"
11,17,2001,"Chaetodipus","baileyi",17,"Control"
11,17,2001,"Onychomys","torridus",17,"Control"
11,17,2001,"Neotoma","albigula",17,"Control"
11,17,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
11,17,2001,"Amphispiza","bilineata",20,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
11,17,2001,"Peromyscus","eremicus",20,"Short-term Krat Exclosure"
11,17,2001,"Peromyscus","eremicus",20,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",20,"Short-term Krat Exclosure"
11,17,2001,"Neotoma","albigula",20,"Short-term Krat Exclosure"
11,17,2001,"Neotoma","albigula",20,"Short-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
11,17,2001,"Chaetodipus","baileyi",22,"Control"
11,17,2001,"Chaetodipus","baileyi",22,"Control"
11,17,2001,"Dipodomys","merriami",22,"Control"
11,17,2001,"Chaetodipus","baileyi",22,"Control"
11,17,2001,"Chaetodipus","baileyi",22,"Control"
11,17,2001,"Onychomys","torridus",22,"Control"
11,17,2001,"Onychomys","torridus",22,"Control"
11,17,2001,"Chaetodipus","baileyi",7,"Rodent Exclosure"
11,17,2001,"Chaetodipus","penicillatus",7,"Rodent Exclosure"
11,17,2001,"Chaetodipus","penicillatus",7,"Rodent Exclosure"
11,17,2001,"Peromyscus","eremicus",7,"Rodent Exclosure"
11,17,2001,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
11,17,2001,"Peromyscus","eremicus",23,"Rodent Exclosure"
11,17,2001,"Campylorhynchus","brunneicapillus",23,"Rodent Exclosure"
11,17,2001,"Ammospermophilus","harrisi",23,"Rodent Exclosure"
11,17,2001,"Peromyscus","eremicus",24,"Rodent Exclosure"
11,17,2001,"Onychomys","torridus",24,"Rodent Exclosure"
11,17,2001,"Reithrodontomys","megalotis",24,"Rodent Exclosure"
11,17,2001,"Neotoma","albigula",24,"Rodent Exclosure"
11,18,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
11,18,2001,"Dipodomys","merriami",3,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
11,18,2001,"Onychomys","torridus",3,"Long-term Krat Exclosure"
11,18,2001,"Onychomys","torridus",3,"Long-term Krat Exclosure"
11,18,2001,"Peromyscus","eremicus",3,"Long-term Krat Exclosure"
11,18,2001,"Onychomys","torridus",3,"Long-term Krat Exclosure"
11,18,2001,"Perognathus","flavus",3,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",3,"Long-term Krat Exclosure"
11,18,2001,"Dipodomys","merriami",3,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","penicillatus",3,"Long-term Krat Exclosure"
11,18,2001,"Dipodomys","ordii",3,"Long-term Krat Exclosure"
11,18,2001,"Dipodomys","merriami",4,"Control"
11,18,2001,"Dipodomys","ordii",4,"Control"
11,18,2001,"Dipodomys","merriami",4,"Control"
11,18,2001,"Dipodomys","ordii",4,"Control"
11,18,2001,"Chaetodipus","baileyi",4,"Control"
11,18,2001,"Chaetodipus","baileyi",4,"Control"
11,18,2001,"Dipodomys","ordii",4,"Control"
11,18,2001,"Dipodomys","ordii",4,"Control"
11,18,2001,"Dipodomys","merriami",4,"Control"
11,18,2001,"Dipodomys","merriami",4,"Control"
11,18,2001,"Dipodomys","merriami",4,"Control"
11,18,2001,"Chaetodipus","baileyi",4,"Control"
11,18,2001,"Dipodomys","merriami",4,"Control"
11,18,2001,"Dipodomys","merriami",4,"Control"
11,18,2001,"Peromyscus","eremicus",5,"Rodent Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Onychomys","torridus",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",6,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","penicillatus",11,"Control"
11,18,2001,"Onychomys","torridus",11,"Control"
11,18,2001,"Chaetodipus","baileyi",11,"Control"
11,18,2001,"Onychomys","torridus",11,"Control"
11,18,2001,"Dipodomys","merriami",11,"Control"
11,18,2001,"Dipodomys","ordii",11,"Control"
11,18,2001,"Dipodomys","ordii",11,"Control"
11,18,2001,"Chaetodipus","baileyi",11,"Control"
11,18,2001,"Dipodomys","merriami",11,"Control"
11,18,2001,"Dipodomys","merriami",11,"Control"
11,18,2001,"Chaetodipus","baileyi",11,"Control"
11,18,2001,"Chaetodipus","baileyi",11,"Control"
11,18,2001,"Onychomys","torridus",11,"Control"
11,18,2001,"Dipodomys","merriami",11,"Control"
11,18,2001,"Onychomys","torridus",9,"Spectab exclosure"
11,18,2001,"Onychomys","torridus",9,"Spectab exclosure"
11,18,2001,"Dipodomys","merriami",9,"Spectab exclosure"
11,18,2001,"Dipodomys","merriami",9,"Spectab exclosure"
11,18,2001,"Dipodomys","merriami",9,"Spectab exclosure"
11,18,2001,"Onychomys","torridus",9,"Spectab exclosure"
11,18,2001,"Dipodomys","merriami",9,"Spectab exclosure"
11,18,2001,"Dipodomys","merriami",9,"Spectab exclosure"
11,18,2001,"Chaetodipus","baileyi",8,"Control"
11,18,2001,"Onychomys","torridus",8,"Control"
11,18,2001,"Onychomys","torridus",8,"Control"
11,18,2001,"Chaetodipus","baileyi",8,"Control"
11,18,2001,"Dipodomys","sp.",8,"Control"
11,18,2001,"Chaetodipus","baileyi",8,"Control"
11,18,2001,"Dipodomys","ordii",8,"Control"
11,18,2001,"Dipodomys","ordii",8,"Control"
11,18,2001,"Dipodomys","merriami",8,"Control"
11,18,2001,"Chaetodipus","baileyi",8,"Control"
11,18,2001,"Dipodomys","ordii",8,"Control"
11,18,2001,"Dipodomys","ordii",8,"Control"
11,18,2001,"Chaetodipus","baileyi",8,"Control"
11,18,2001,"Onychomys","torridus",13,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
11,18,2001,"Peromyscus","eremicus",13,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
11,18,2001,"Onychomys","torridus",13,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
11,18,2001,"Onychomys","torridus",13,"Short-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",13,"Short-term Krat Exclosure"
11,18,2001,"Dipodomys","merriami",14,"Control"
11,18,2001,"Ammospermophilus","harrisi",14,"Control"
11,18,2001,"Dipodomys","merriami",14,"Control"
11,18,2001,"Onychomys","torridus",14,"Control"
11,18,2001,"Dipodomys","merriami",14,"Control"
11,18,2001,"Dipodomys","merriami",14,"Control"
11,18,2001,"Neotoma","albigula",14,"Control"
11,18,2001,"Onychomys","torridus",15,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",15,"Long-term Krat Exclosure"
11,18,2001,"Ammospermophilus","harrisi",15,"Long-term Krat Exclosure"
11,18,2001,"Chaetodipus","baileyi",15,"Long-term Krat Exclosure"
11,18,2001,"Dipodomys","merriami",16,"Rodent Exclosure"
11,18,2001,"Onychomys","torridus",16,"Rodent Exclosure"
11,18,2001,"Onychomys","torridus",16,"Rodent Exclosure"
11,18,2001,"Chaetodipus","baileyi",16,"Rodent Exclosure"
11,18,2001,"Dipodomys","ordii",16,"Rodent Exclosure"
11,18,2001,"Chaetodipus","baileyi",16,"Rodent Exclosure"
12,15,2001,"Chaetodipus","baileyi",1,"Spectab exclosure"
12,15,2001,"Dipodomys","ordii",1,"Spectab exclosure"
12,15,2001,"Dipodomys","ordii",1,"Spectab exclosure"
12,15,2001,"Dipodomys","merriami",1,"Spectab exclosure"
12,15,2001,"Dipodomys","ordii",1,"Spectab exclosure"
12,15,2001,"Neotoma","albigula",1,"Spectab exclosure"
12,15,2001,"Chaetodipus","penicillatus",2,"Control"
12,15,2001,"Onychomys","torridus",2,"Control"
12,15,2001,"Peromyscus","eremicus",2,"Control"
12,15,2001,"Onychomys","torridus",2,"Control"
12,15,2001,"Dipodomys","ordii",2,"Control"
12,15,2001,"Peromyscus","eremicus",2,"Control"
12,15,2001,"Dipodomys","merriami",2,"Control"
12,15,2001,"Dipodomys","ordii",2,"Control"
12,15,2001,"Dipodomys","merriami",2,"Control"
12,15,2001,"Chaetodipus","baileyi",2,"Control"
12,15,2001,"Chaetodipus","baileyi",2,"Control"
12,15,2001,"Neotoma","albigula",2,"Control"
12,15,2001,"Neotoma","albigula",2,"Control"
12,15,2001,"Dipodomys","merriami",12,"Control"
12,15,2001,"Dipodomys","ordii",12,"Control"
12,15,2001,"Dipodomys","ordii",12,"Control"
12,15,2001,"Dipodomys","merriami",12,"Control"
12,15,2001,"Dipodomys","ordii",12,"Control"
12,15,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
12,15,2001,"Onychomys","torridus",19,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
12,15,2001,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
12,15,2001,"Onychomys","torridus",19,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",19,"Long-term Krat Exclosure"
12,15,2001,"Onychomys","torridus",19,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
12,15,2001,"Sigmodon","hispidus",18,"Short-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
12,15,2001,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
12,15,2001,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",18,"Short-term Krat Exclosure"
12,15,2001,"Dipodomys","merriami",17,"Control"
12,15,2001,"Dipodomys","merriami",17,"Control"
12,15,2001,"Onychomys","torridus",17,"Control"
12,15,2001,"Onychomys","torridus",17,"Control"
12,15,2001,"Dipodomys","merriami",17,"Control"
12,15,2001,"Dipodomys","merriami",17,"Control"
12,15,2001,"Chaetodipus","baileyi",17,"Control"
12,15,2001,"Chaetodipus","baileyi",17,"Control"
12,15,2001,"Neotoma","albigula",17,"Control"
12,15,2001,"Chaetodipus","baileyi",22,"Control"
12,15,2001,"Onychomys","torridus",22,"Control"
12,15,2001,"Onychomys","torridus",22,"Control"
12,15,2001,"Dipodomys","merriami",22,"Control"
12,15,2001,"Onychomys","torridus",22,"Control"
12,15,2001,"Chaetodipus","baileyi",22,"Control"
12,15,2001,"Chaetodipus","penicillatus",22,"Control"
12,15,2001,"Chaetodipus","baileyi",22,"Control"
12,15,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
12,15,2001,"Chaetodipus","baileyi",21,"Long-term Krat Exclosure"
